,0
0,6.783003807067871
1,6.572734355926514
2,6.354875087738037
3,6.1232075691223145
4,5.871301651000977
5,5.5920538902282715
6,5.27858304977417
7,4.925106525421143
8,4.5277557373046875
9,4.085799694061279
10,3.603471517562866
11,3.092066526412964
12,2.5714352130889893
13,2.0696799755096436
14,1.6201837062835693
15,1.2560222148895264
16,1.0029255151748657
17,0.8725172877311707
18,0.8574326634407043
19,0.9299026131629944
20,1.045764446258545
21,1.1563241481781006
22,1.2255946397781372
23,1.2394654750823975
24,1.2014533281326294
25,1.1243621110916138
26,1.024025559425354
27,0.9156193733215332
28,0.8116518259048462
29,0.7209820747375488
30,0.6485410332679749
31,0.5955824255943298
32,0.5603395700454712
33,0.5389385223388672
34,0.5263979434967041
35,0.5175485610961914
36,0.5077675580978394
37,0.49349266290664673
38,0.47253039479255676
39,0.44418931007385254
40,0.4092528522014618
41,0.3697862923145294
42,0.328765869140625
43,0.2895359396934509
44,0.2551576495170593
45,0.2277809977531433
46,0.20822155475616455
47,0.1958921104669571
48,0.18912158906459808
49,0.18574386835098267
50,0.183746799826622
51,0.18177342414855957
52,0.17934149503707886
53,0.1767413467168808
54,0.1746683567762375
55,0.17373134195804596
56,0.17404736578464508
57,0.1751091331243515
58,0.17596346139907837
59,0.1755829006433487
60,0.17326870560646057
61,0.1689293533563614
62,0.16311132907867432
63,0.15676668286323547
64,0.15087778866291046
65,0.14612215757369995
66,0.1427132487297058
67,0.14044785499572754
68,0.13889634609222412
69,0.1376277357339859
70,0.13637493550777435
71,0.13509032130241394
72,0.13389573991298676
73,0.13296571373939514
74,0.13240301609039307
75,0.13216300308704376
76,0.13206109404563904
77,0.13185718655586243
78,0.1313699185848236
79,0.1305566430091858
80,0.12951777875423431
81,0.12842951714992523
82,0.12744909524917603
83,0.12664537131786346
84,0.12598706781864166
85,0.12538594007492065
86,0.12476278841495514
87,0.12409759312868118
88,0.12343762814998627
89,0.12286335974931717
90,0.12243570387363434
91,0.12215684354305267
92,0.1219683587551117
93,0.1217866763472557
94,0.12155097723007202
95,0.12125158309936523
96,0.12092215567827225
97,0.12060550600290298
98,0.12032025307416916
99,0.12005148828029633
100,0.11976787447929382
101,0.11944902688264847
102,0.11910219490528107
103,0.11875713616609573
104,0.1184450015425682
105,0.11817812919616699
106,0.11794494837522507
107,0.11772256344556808
108,0.11749520897865295
109,0.11726390570402145
110,0.11704099923372269
111,0.1168363094329834
112,0.11664733290672302
113,0.11646106839179993
114,0.11626438796520233
115,0.11605342477560043
116,0.11583466827869415
117,0.11561772227287292
118,0.11540719866752625
119,0.11520004272460938
120,0.1149902492761612
121,0.11477534472942352
122,0.11455892026424408
123,0.11434710025787354
124,0.11414331197738647
125,0.11394563317298889
126,0.1137494444847107
127,0.11355176568031311
128,0.11335327476263046
129,0.11315661668777466
130,0.11296314746141434
131,0.11277132481336594
132,0.1125783771276474
133,0.1123829185962677
134,0.11218609660863876
135,0.11199011653661728
136,0.11179618537425995
137,0.11160366237163544
138,0.11141128093004227
139,0.1112186536192894
140,0.11102662980556488
141,0.11083617806434631
142,0.11064726859331131
143,0.11045891046524048
144,0.11027014255523682
145,0.11008093506097794
146,0.10989190638065338
147,0.10970355570316315
148,0.10951567441225052
149,0.10932779312133789
150,0.10913973301649094
151,0.10895183682441711
152,0.10876456648111343
153,0.10857798904180527
154,0.10839178413152695
155,0.10820571333169937
156,0.1080198585987091
157,0.10783451050519943
158,0.1076497882604599
159,0.10746554285287857
160,0.10728156566619873
161,0.1070978194475174
162,0.1069144755601883
163,0.10673155635595322
164,0.1065489873290062
165,0.10636662691831589
166,0.1061844676733017
167,0.10600262880325317
168,0.10582121461629868
169,0.10564020276069641
170,0.1054595485329628
171,0.10527923703193665
172,0.10509932041168213
173,0.10491981357336044
174,0.10474065691232681
175,0.10456179827451706
176,0.10438323020935059
177,0.10420499742031097
178,0.104027159512043
179,0.10384968668222427
