,0
0,6.5303955078125
1,6.303481101989746
2,6.074146270751953
3,5.816281318664551
4,5.4998602867126465
5,5.090280055999756
6,4.549892902374268
7,3.846937894821167
8,2.982110023498535
9,2.0392708778381348
10,1.23212468624115
11,0.8568394780158997
12,1.057076096534729
13,1.4964494705200195
14,1.7045482397079468
15,1.6355868577957153
16,1.4091163873672485
17,1.1452564001083374
18,0.9273726344108582
19,0.7943335175514221
20,0.7448706030845642
21,0.7521575093269348
22,0.7823254466056824
23,0.8075726628303528
24,0.8107430934906006
25,0.7848057150840759
26,0.7307718992233276
27,0.6555986404418945
28,0.5701702237129211
29,0.48696795105934143
30,0.4172591269016266
31,0.3682192265987396
32,0.3409841060638428
33,0.3306580185890198
34,0.32853013277053833
35,0.3256620168685913
36,0.31635114550590515
37,0.3001132309436798
38,0.28146854043006897
39,0.2675507962703705
40,0.2641946077346802
41,0.27209344506263733
42,0.28559407591819763
43,0.2956492602825165
44,0.29549214243888855
45,0.2847350537776947
46,0.26862624287605286
47,0.2538945972919464
48,0.24475783109664917
49,0.24139343202114105
50,0.24101637303829193
51,0.24021297693252563
52,0.2369353473186493
53,0.23127292096614838
54,0.22497597336769104
55,0.22022263705730438
56,0.21831506490707397
57,0.21896429359912872
58,0.22054916620254517
59,0.22118422389030457
60,0.21987518668174744
61,0.2169814556837082
62,0.21375788748264313
63,0.21141275763511658
64,0.21036286652088165
65,0.21011480689048767
66,0.20973548293113708
67,0.20852527022361755
68,0.20645031332969666
69,0.20409724116325378
70,0.2022249698638916
71,0.20123152434825897
72,0.2009061723947525
73,0.2006409764289856
74,0.19993063807487488
75,0.19874924421310425
76,0.19750265777111053
77,0.19663269817829132
78,0.19624044001102448
79,0.19604095816612244
80,0.1956455558538437
81,0.19489462673664093
82,0.19395846128463745
83,0.19314660131931305
84,0.19261875748634338
85,0.19226135313510895
86,0.1918293982744217
87,0.19119657576084137
88,0.19046203792095184
89,0.18982550501823425
90,0.18938246369361877
91,0.18904951214790344
92,0.18867234885692596
93,0.1881837248802185
94,0.1876511424779892
95,0.18718411028385162
96,0.18681266903877258
97,0.18646468222141266
98,0.18605300784111023
99,0.18556815385818481
100,0.1850775182247162
101,0.18464478850364685
102,0.18426628410816193
103,0.1838889718055725
104,0.18347768485546112
105,0.18305157124996185
106,0.1826547086238861
107,0.18230277299880981
108,0.18196840584278107
109,0.1816171109676361
110,0.18124622106552124
111,0.18088142573833466
112,0.18054166436195374
113,0.1802174299955368
114,0.17988623678684235
115,0.17954108119010925
116,0.17919623851776123
117,0.1788666993379593
118,0.17855004966259003
119,0.17823240160942078
120,0.17790789902210236
121,0.17758506536483765
122,0.17727424204349518
123,0.1769743114709854
124,0.1766759157180786
125,0.17637456953525543
126,0.1760752648115158
127,0.17578387260437012
128,0.1754988580942154
129,0.17521393299102783
130,0.1749270260334015
131,0.1746421903371811
132,0.1743631660938263
133,0.17408840358257294
134,0.17381435632705688
135,0.1735408902168274
136,0.17327110469341278
137,0.1730063557624817
138,0.17274439334869385
139,0.17248298227787018
140,0.17222291231155396
141,0.17196626961231232
142,0.17171311378479004
143,0.17146174609661102
144,0.17121151089668274
145,0.17096352577209473
146,0.17071843147277832
147,0.1704752892255783
148,0.17023305594921112
149,0.169992133975029
150,0.1697535216808319
151,0.16951708495616913
152,0.16928204894065857
153,0.1690482646226883
154,0.16881629824638367
155,0.16858622431755066
156,0.16835738718509674
157,0.16812953352928162
158,0.16790297627449036
159,0.16767805814743042
160,0.1674545407295227
161,0.16723217070102692
162,0.16701118648052216
163,0.1667916625738144
164,0.1665734201669693
165,0.1663561910390854
166,0.16614004969596863
167,0.16592521965503693
168,0.16571155190467834
169,0.16549889743328094
170,0.1652873158454895
171,0.1650768667459488
172,0.16486741602420807
173,0.1646588146686554
174,0.16445115208625793
175,0.16424451768398285
176,0.16403880715370178
177,0.16383396089076996
178,0.16362999379634857
179,0.16342689096927643
180,0.16322451829910278
181,0.16302287578582764
182,0.16282200813293457
183,0.16262194514274597
184,0.16242259740829468
185,0.16222400963306427
186,0.16202616691589355
187,0.16182899475097656
188,0.1616324782371521
189,0.16143661737442017
190,0.16124145686626434
191,0.16104693710803986
192,0.1608530879020691
193,0.16065990924835205
194,0.16046734154224396
195,0.160275399684906
196,0.16008402407169342
197,0.15989328920841217
198,0.15970315039157867
199,0.15951363742351532
200,0.15932472050189972
201,0.15913641452789307
202,0.15894867479801178
203,0.15876154601573944
204,0.15857504308223724
205,0.1583891361951828
206,0.1582038551568985
207,0.15801921486854553
208,0.1578352004289627
209,0.15765181183815002
210,0.15746912360191345
211,0.1572871059179306
212,0.15710580348968506
213,0.15692520141601562
214,0.15674537420272827
215,0.15656626224517822
216,0.15638792514801025
217,0.15621042251586914
218,0.1560337096452713
219,0.1558578759431839
220,0.15568289160728455
221,0.15550878643989563
222,0.15533560514450073
223,0.15516337752342224
224,0.15499208867549896
225,0.15482179820537567
