,0
0,6.6646223068237305
1,6.48343563079834
2,6.297975063323975
3,6.096492290496826
4,5.8659515380859375
5,5.591351509094238
6,5.255225658416748
7,4.839028358459473
8,4.326828479766846
9,3.713404893875122
10,3.018112897872925
11,2.2996692657470703
12,1.6584852933883667
13,1.2102656364440918
14,1.0316373109817505
15,1.1087948083877563
16,1.328716516494751
17,1.5276473760604858
18,1.6045591831207275
19,1.557227373123169
20,1.4265618324279785
21,1.2587467432022095
22,1.091479778289795
23,0.9498208165168762
24,0.8457189202308655
25,0.7796962857246399
26,0.7441845536231995
27,0.7276192307472229
28,0.7181054353713989
29,0.7058703303337097
30,0.6843494176864624
31,0.6503270864486694
32,0.6036348938941956
33,0.5466703176498413
34,0.4837745130062103
35,0.4204072654247284
36,0.3621062934398651
37,0.31335294246673584
38,0.2766250967979431
39,0.25196918845176697
40,0.23727890849113464
41,0.22922059893608093
42,0.22448545694351196
43,0.22088277339935303
44,0.21780076622962952
45,0.2157794088125229
46,0.2154523730278015
47,0.21666185557842255
48,0.2183476835489273
49,0.21891728043556213
50,0.21678712964057922
51,0.2111591100692749
52,0.20262546837329865
53,0.19298046827316284
54,0.1842694729566574
55,0.17776411771774292
56,0.1735314279794693
57,0.17074306309223175
58,0.16837288439273834
59,0.16579662263393402
60,0.16300392150878906
61,0.1604122370481491
62,0.1584659367799759
63,0.15727780759334564
64,0.15652726590633392
65,0.1556672304868698
66,0.15428052842617035
67,0.15232518315315247
68,0.1501077264547348
69,0.14803652465343475
70,0.14635209739208221
71,0.1450158804655075
72,0.14380615949630737
73,0.14252403378486633
74,0.14115169644355774
75,0.13985539972782135
76,0.13884446024894714
77,0.13820025324821472
78,0.1378088742494583
79,0.13744789361953735
80,0.13695122301578522
81,0.13631018996238708
82,0.13563258945941925
83,0.13501287996768951
84,0.134441077709198
85,0.13382667303085327
86,0.13310059905052185
87,0.13229037821292877
88,0.13150042295455933
89,0.13082246482372284
90,0.130265012383461
91,0.12976613640785217
92,0.12926842272281647
93,0.12877430021762848
94,0.12832850217819214
95,0.12795601785182953
96,0.12762799859046936
97,0.1272880882024765
98,0.12690521776676178
99,0.12649483978748322
100,0.12609034776687622
101,0.12570244073867798
102,0.12531155347824097
103,0.12489750236272812
104,0.12446708232164383
105,0.12404743582010269
106,0.12365619093179703
107,0.12328571081161499
108,0.12291758507490158
109,0.12254618108272552
110,0.12218216061592102
111,0.12183495610952377
112,0.12149892747402191
113,0.12116006016731262
114,0.12081293761730194
115,0.1204652413725853
116,0.12012598663568497
117,0.11979462951421738
118,0.11946447193622589
119,0.11913349479436874
