,0
0,7.013538837432861
1,6.970929145812988
2,6.927574157714844
3,6.883447647094727
4,6.839444160461426
5,6.795714855194092
6,6.750339508056641
7,6.702467918395996
8,6.651494979858398
9,6.59695291519165
10,6.538278579711914
11,6.474527359008789
12,6.404790878295898
13,6.3279900550842285
14,6.242971420288086
15,6.148469924926758
16,6.0432281494140625
17,5.9258575439453125
18,5.794384479522705
19,5.645845413208008
20,5.476449966430664
21,5.283420085906982
22,5.063756942749023
23,4.820900917053223
24,4.550001621246338
25,4.24893045425415
26,3.921724557876587
27,3.5633742809295654
28,3.175440788269043
29,2.7626209259033203
30,2.3336503505706787
31,1.9023102521896362
32,1.4895009994506836
33,1.126527190208435
34,0.856835126876831
35,0.7283457517623901
36,0.7698624730110168
37,0.9464287161827087
38,1.1405448913574219
39,1.22999107837677
40,1.18012273311615
41,1.0306274890899658
42,0.8457701206207275
43,0.6805757880210876
44,0.5659169554710388
45,0.508831799030304
46,0.49950042366981506
47,0.520596981048584
48,0.5472957491874695
49,0.5665810704231262
50,0.5702282786369324
51,0.554627537727356
52,0.5219061970710754
53,0.4769482910633087
54,0.42717042565345764
55,0.37932875752449036
56,0.3382967710494995
57,0.30836573243141174
58,0.2911975383758545
59,0.28459036350250244
60,0.2831861078739166
61,0.28003326058387756
62,0.2701384723186493
63,0.25268617272377014
64,0.23005807399749756
65,0.20676468312740326
66,0.18742303550243378
67,0.17487546801567078
68,0.16916146874427795
69,0.16764779388904572
70,0.16619551181793213
71,0.16160786151885986
72,0.15326789021492004
73,0.1430046111345291
74,0.13372477889060974
75,0.12782125174999237
76,0.1259845644235611
77,0.12694430351257324
78,0.12831297516822815
79,0.1276702582836151
80,0.12477672100067139
81,0.12133057415485382
82,0.11939714103937149
83,0.11983627080917358
84,0.12157643586397171
85,0.12251557409763336
86,0.12175430357456207
87,0.11995204538106918
88,0.11833736300468445
89,0.11766275763511658
90,0.11773842573165894
91,0.11773445457220078
92,0.117063969373703
93,0.11571559309959412
94,0.11416700482368469
