,0
0,6.222377777099609
1,5.988381385803223
2,5.751526355743408
3,5.497376918792725
4,5.212978363037109
5,4.885372638702393
6,4.501338481903076
7,4.051033973693848
8,3.5354561805725098
9,2.9764626026153564
10,2.424907684326172
11,1.9576424360275269
12,1.6498373746871948
13,1.52692711353302
14,1.5425022840499878
15,1.6089537143707275
16,1.6511967182159424
17,1.6380454301834106
18,1.573540449142456
19,1.4755535125732422
20,1.3628227710723877
21,1.2503483295440674
22,1.148845911026001
23,1.0652010440826416
24,1.002586007118225
25,0.9604095220565796
26,0.9346746206283569
27,0.9190254211425781
28,0.9063435792922974
29,0.890347421169281
30,0.8666892647743225
31,0.8334121108055115
32,0.790858268737793
33,0.7411748766899109
34,0.6875668168067932
35,0.6334481239318848
36,0.5816449522972107
37,0.5338119268417358
38,0.49018794298171997
39,0.44975531101226807
40,0.4107747972011566
41,0.3715982437133789
42,0.33165380358695984
43,0.2925715744495392
44,0.2593587040901184
45,0.23985974490642548
46,0.23445381224155426
47,0.224614217877388
48,0.20550662279129028
49,0.19478537142276764
50,0.19976425170898438
51,0.20992599427700043
52,0.21340057253837585
53,0.20773015916347504
54,0.1996408998966217
55,0.19730821251869202
56,0.19683347642421722
57,0.18689118325710297
58,0.1737794280052185
59,0.1686761975288391
60,0.16762447357177734
61,0.16281388700008392
62,0.15662701427936554
63,0.1562662124633789
64,0.15813478827476501
65,0.1548522263765335
66,0.1519714742898941
67,0.15307052433490753
68,0.15243200957775116
69,0.14858046174049377
70,0.1466347575187683
71,0.14639467000961304
72,0.1431756317615509
73,0.13988210260868073
74,0.1389276385307312
75,0.13673411309719086
76,0.13330772519111633
77,0.13184690475463867
78,0.13045351207256317
79,0.12764981389045715
80,0.12634509801864624
81,0.12536102533340454
82,0.12320632487535477
83,0.1221180185675621
84,0.12120034545660019
85,0.11923106014728546
86,0.11826611310243607
87,0.11694027483463287
88,0.11515060067176819
89,0.11426659673452377
90,0.11265777796506882
91,0.11147402226924896
92,0.11054422706365585
93,0.10921142250299454
94,0.10860598087310791
95,0.10747925192117691
96,0.10679508745670319
97,0.1059727594256401
98,0.10515882074832916
99,0.10454533249139786
100,0.10369981080293655
101,0.10320256650447845
102,0.10243063420057297
103,0.1020178273320198
104,0.10133416205644608
105,0.10095855593681335
106,0.10034503787755966
107,0.09998010098934174
108,0.09940043836832047
109,0.09901796281337738
110,0.09846390038728714
111,0.09805402904748917
112,0.09753184765577316
113,0.09708520770072937
114,0.09661416709423065
115,0.09613851457834244
116,0.09572203457355499
117,0.09523709863424301
118,0.09484507143497467
119,0.0943787470459938
120,0.09396398812532425
121,0.09353987872600555
122,0.09309420734643936
123,0.09270301461219788
124,0.09227271378040314
125,0.09188185632228851
126,0.09150512516498566
127,0.09111177921295166
128,0.09076115489006042
129,0.09040222316980362
130,0.09004077315330505
131,0.08971024304628372
132,0.08937037736177444
133,0.08902949094772339
134,0.08871287852525711
135,0.0883963331580162
136,0.08807438611984253
137,0.08776768296957016
138,0.08747515082359314
139,0.08718253672122955
140,0.08688956499099731
141,0.08660615980625153
142,0.08633539825677872
143,0.0860741063952446
144,0.08582017570734024
145,0.08557341247797012
146,0.08533725887537003
147,0.08511784672737122
148,0.08493288606405258
149,0.08483992516994476
150,0.08500026166439056
151,0.08591817319393158
152,0.08775739371776581
153,0.08964499831199646
154,0.08631990104913712
155,0.08351503312587738
156,0.08517090231180191
157,0.08619533479213715
158,0.0840410515666008
159,0.08310715854167938
160,0.0847456157207489
161,0.08436058461666107
162,0.08255896717309952
163,0.08339724689722061
164,0.08402801305055618
165,0.08244925737380981
166,0.08236853033304214
167,0.08326999843120575
168,0.08240044862031937
169,0.08170168101787567
170,0.08231281489133835
171,0.08223606646060944
172,0.0814410075545311
173,0.08141834288835526
174,0.08177977055311203
175,0.0814545676112175
176,0.08092895150184631
177,0.0810355544090271
178,0.08123533427715302
179,0.0809030681848526
180,0.08052441477775574
181,0.08054400235414505
182,0.0806712657213211
183,0.08053060621023178
184,0.08020596951246262
185,0.08004866540431976
186,0.08009745925664902
187,0.08012513816356659
188,0.08000046759843826
189,0.07977145165205002
190,0.07959743589162827
191,0.07953708618879318
192,0.07954250276088715
193,0.0795392319560051
194,0.07947255671024323
195,0.07935845851898193
196,0.07921266555786133
197,0.0790739580988884
198,0.07895360141992569
199,0.07885675877332687
200,0.0787786915898323
201,0.07871514558792114
202,0.07866641879081726
203,0.07863830029964447
204,0.07865515351295471
205,0.0787581205368042
206,0.07907821238040924
207,0.07979217171669006
208,0.08143936842679977
209,0.08372446894645691
210,0.08634208142757416
211,0.08393015712499619
212,0.07953479140996933
213,0.07807815074920654
214,0.08078096061944962
215,0.08190476894378662
216,0.07875888794660568
217,0.07800799608230591
218,0.08012038469314575
219,0.07948460429906845
220,0.07763803750276566
221,0.07831399142742157
222,0.07912787795066833
223,0.07796614617109299
224,0.07743123918771744
225,0.07834865152835846
226,0.07817556709051132
227,0.07721394300460815
228,0.07754870504140854
229,0.07799522578716278
230,0.07730931788682938
231,0.0770040825009346
232,0.07746158540248871
233,0.07736770063638687
234,0.07685691863298416
235,0.0768822580575943
236,0.0771380290389061
237,0.0769340768456459
238,0.07660524547100067
239,0.07668384164571762
240,0.07682258635759354
241,0.07662210613489151
242,0.0763961523771286
243,0.07643304765224457
244,0.07651104032993317
245,0.07639307528734207
246,0.0762065201997757
247,0.07617233693599701
248,0.07622707635164261
249,0.07618475705385208
250,0.07604798674583435
251,0.07594692707061768
252,0.07594003528356552
253,0.07595115900039673
254,0.07589641958475113
255,0.0757950097322464
256,0.07571089267730713
257,0.0756777673959732
258,0.07566966116428375
259,0.07564221322536469
