,0
0,6.580511569976807
1,6.2964887619018555
2,5.996529579162598
3,5.64272403717041
4,5.208427906036377
5,4.6836748123168945
6,4.076990127563477
7,3.414598226547241
8,2.7423837184906006
9,2.13608455657959
10,1.6619166135787964
11,1.346312165260315
12,1.1707937717437744
13,1.093753457069397
14,1.0739573240280151
15,1.0813935995101929
16,1.0971437692642212
17,1.1096340417861938
18,1.1130685806274414
19,1.1051313877105713
20,1.085944652557373
21,1.0568698644638062
22,1.019565463066101
23,0.9753483533859253
24,0.9263650178909302
25,0.8754397034645081
26,0.8249832987785339
27,0.7768682241439819
28,0.7322784662246704
29,0.691789448261261
30,0.6554362773895264
31,0.6228410601615906
32,0.593492329120636
33,0.5669659972190857
34,0.5429250597953796
35,0.521039605140686
36,0.5010198950767517
37,0.48265326023101807
38,0.4659914970397949
39,0.45056048035621643
40,0.4358872175216675
41,0.42154279351234436
42,0.4062654376029968
43,0.38998109102249146
44,0.3724879324436188
45,0.354348748922348
46,0.3364618122577667
47,0.319821298122406
48,0.30529242753982544
49,0.29317253828048706
50,0.2833651602268219
51,0.27527913451194763
52,0.2684444189071655
53,0.26197072863578796
54,0.2551662027835846
55,0.24753978848457336
56,0.23898285627365112
57,0.22990429401397705
58,0.22102637588977814
59,0.2128666639328003
60,0.20533600449562073
61,0.19803448021411896
62,0.19104327261447906
63,0.18494173884391785
64,0.1799713522195816
65,0.17575703561306
66,0.17175133526325226
67,0.16750110685825348
68,0.16307656466960907
69,0.15870879590511322
70,0.15459446609020233
71,0.15085361897945404
72,0.14737708866596222
73,0.14415812492370605
74,0.14122866094112396
75,0.13855841755867004
76,0.13610093295574188
77,0.1338685303926468
78,0.1318744570016861
79,0.13000798225402832
80,0.1282232701778412
81,0.12656356394290924
82,0.12499891966581345
83,0.12353169918060303
84,0.12224642187356949
85,0.12112297862768173
86,0.1200856938958168
87,0.11913856863975525
88,0.11822175234556198
89,0.11729460209608078
90,0.11641480028629303
91,0.1155758798122406
92,0.11478199064731598
93,0.11403845250606537
94,0.11327663064002991
95,0.11250268667936325
96,0.11171787232160568
97,0.11094047129154205
98,0.11021863669157028
99,0.10951714217662811
100,0.10884009301662445
101,0.10813824087381363
102,0.1074192151427269
103,0.1066879853606224
104,0.1059659793972969
105,0.10526303946971893
106,0.10456816852092743
107,0.103883296251297
108,0.10320194065570831
109,0.1025368794798851
110,0.10188353061676025
111,0.10123544186353683
112,0.1005801185965538
113,0.09991079568862915
114,0.09923786669969559
115,0.09856512397527695
116,0.09790626168251038
117,0.09725157171487808
118,0.0966012254357338
119,0.09595190733671188
120,0.09530193358659744
121,0.09465569257736206
122,0.09400887787342072
123,0.0933622494339943
124,0.09271934628486633
125,0.09208133816719055
126,0.09145141392946243
127,0.09083278477191925
128,0.09022396057844162
129,0.08962547034025192
130,0.08904025703668594
131,0.08847081661224365
132,0.0879184752702713
133,0.08738487213850021
134,0.08687116950750351
135,0.0863797590136528
136,0.0859101191163063
137,0.08546173572540283
138,0.08503475785255432
139,0.08462920039892197
140,0.08424515277147293
141,0.08388292044401169
142,0.08354251086711884
143,0.08322973549365997
144,0.08296320587396622
145,0.08280028402805328
146,0.08277128636837006
147,0.08273720741271973
148,0.08217661082744598
149,0.08161608874797821
150,0.08157738298177719
151,0.08157333731651306
152,0.08116438239812851
153,0.08079936355352402
154,0.08081203699111938
155,0.08070507645606995
156,0.08032141625881195
157,0.08014514297246933
158,0.08014866709709167
159,0.07994520664215088
160,0.07966303825378418
161,0.07957512885332108
162,0.07952915132045746
163,0.07933347672224045
164,0.07912157475948334
165,0.07904285192489624
166,0.07898589223623276
167,0.07882978767156601
168,0.07865290343761444
169,0.07854975014925003
170,0.07849077135324478
171,0.07839848101139069
172,0.07825319468975067
173,0.07811561971902847
174,0.07802493870258331
175,0.07796002179384232
176,0.07788272202014923
177,0.07777499407529831
178,0.07765546441078186
179,0.07754155248403549
180,0.0774468183517456
181,0.07736891508102417
182,0.07729775458574295
183,0.077229805290699
184,0.07715699821710587
185,0.07708744704723358
186,0.07701312005519867
187,0.07694627344608307
188,0.07688051462173462
189,0.07682894915342331
190,0.07678142935037613
191,0.07675033062696457
192,0.0767207071185112
193,0.07670024782419205
194,0.07664673775434494
195,0.07656016200780869
196,0.07641223818063736
197,0.0762474536895752
198,0.07609342783689499
199,0.07598751783370972
200,0.07592947036027908
201,0.07590551674365997
202,0.07590525597333908
203,0.07591356337070465
204,0.07593704015016556
205,0.07594906538724899
206,0.07595081627368927
207,0.0758814811706543
208,0.07576137036085129
209,0.0755779966711998
210,0.07540424913167953
211,0.07527631521224976
212,0.07521430402994156
213,0.07520444691181183
214,0.07522153854370117
215,0.07526056468486786
216,0.07529493421316147
217,0.07533297687768936
218,0.07531183212995529
219,0.07525856792926788
220,0.07511287927627563
221,0.07494233548641205
222,0.07477010041475296
223,0.07465146481990814
224,0.07459064573049545
225,0.07457655668258667
226,0.07459741830825806
227,0.07463141530752182
228,0.0746893659234047
229,0.07473991811275482
230,0.07481230050325394
231,0.0748215913772583
232,0.07480093836784363
233,0.07464470714330673
234,0.07444379478693008
235,0.07421388477087021
236,0.07405334711074829
237,0.07398611307144165
238,0.07399940490722656
239,0.07406355440616608
240,0.07413330674171448
241,0.07421232759952545
242,0.07423387467861176
243,0.07423602789640427
244,0.07413424551486969
245,0.07400281727313995
246,0.07381530851125717
247,0.0736558809876442
248,0.073539137840271
249,0.07347773015499115
250,0.07345974445343018
251,0.07347340136766434
252,0.07352185994386673
253,0.07359667867422104
254,0.07372985780239105
255,0.07388397306203842
256,0.07412991672754288
257,0.07426164299249649
258,0.0743214413523674
259,0.0739886686205864
260,0.07353805750608444
261,0.07312311232089996
262,0.07299641519784927
263,0.0731380358338356
264,0.07336439192295074
265,0.0735112726688385
266,0.07339251786470413
267,0.07314177602529526
268,0.07287409156560898
269,0.07275000214576721
270,0.07278405874967575
271,0.0728912502527237
272,0.07298819720745087
273,0.07298654317855835
274,0.07291028648614883
275,0.07275740057229996
276,0.07261072844266891
277,0.07250014692544937
278,0.07244879752397537
279,0.07244644314050674
280,0.07247326523065567
281,0.07252305001020432
282,0.07257077097892761
283,0.07264404743909836
284,0.07270451635122299
285,0.07280559837818146
286,0.07286804169416428
287,0.07295313477516174
288,0.07292044907808304
289,0.07285044342279434
290,0.07263612002134323
291,0.07240480184555054
292,0.07217159122228622
293,0.07202032953500748
294,0.07195580750703812
295,0.0719645544886589
296,0.07202494889497757
297,0.07210788130760193
298,0.07222292572259903
299,0.07232192903757095
300,0.07244910299777985
301,0.07250358909368515
302,0.07254847139120102
303,0.07244552671909332
304,0.07230052351951599
305,0.07206178456544876
306,0.07184868305921555
307,0.07167133688926697
308,0.07157880812883377
309,0.07155898958444595
310,0.07159120589494705
311,0.07166247814893723
312,0.07174684852361679
313,0.07186193019151688
314,0.07196740806102753
315,0.07210615277290344
316,0.07219298928976059
317,0.07228782027959824
318,0.07224283367395401
319,0.07213851064443588
320,0.07187995314598083
321,0.071614570915699
322,0.07136949151754379
323,0.07122939079999924
324,0.07119791209697723
325,0.07125145196914673
326,0.07135728746652603
327,0.07146439701318741
328,0.07157169282436371
329,0.07161984592676163
330,0.07164963334798813
